DATAFLOW,COUNTRY: Country of residence,REGION: Tourist region,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_COUNTRY_2: Note Country 2,NOTE_COUNTRY_1: Note Country 1,NOTE_REGION_2: Note Region 2,NOTE_REGION_1: Note Region 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_D5301(1.0),SSL10: Estonia,R01: Total,A: Annual,2013,1261,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL10: Estonia,R01: Total,A: Annual,2014,1037,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL10: Estonia,R01: Total,A: Annual,2015,1383,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL10: Estonia,R01: Total,A: Annual,2016,1133,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL10: Estonia,R01: Total,A: Annual,2017,1405,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL10: Estonia,R01: Total,A: Annual,2018,1025,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL10: Estonia,R01: Total,A: Annual,2019,1080,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL10: Estonia,R01: Total,A: Annual,2020,623,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL10: Estonia,R01: Total,A: Annual,2021,842,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2011,6163,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2012,6548,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2013,4090,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2014,4154,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2015,4530,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2016,3966,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2017,3620,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2018,3393,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2019,3390,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2020,1758,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R01: Total,A: Annual,2021,2520,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2011,4075,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2012,4133,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2013,4740,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2014,5718,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2015,7300,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2016,6825,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2017,6860,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2018,6567,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2019,7059,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2020,4138,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL21: Poland,R02: Centre,A: Annual,2021,5377,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2011,964,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2012,1077,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2013,1138,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2014,1440,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2015,1503,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2016,1244,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2017,1160,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2018,1124,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2019,1109,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2020,575,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL27: Slovenia,R01: Total,A: Annual,2021,777,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2011,5313,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2012,4996,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2013,6233,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2014,7611,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2015,8098,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2016,7864,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2017,7447,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2018,7043,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2019,6992,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2020,3332,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R01: Total,A: Annual,2021,5004,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2011,1486,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2012,2341,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2013,4888,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2014,5897,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2015,9080,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2016,8770,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2017,9201,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2018,8982,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2019,9029,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2020,3120,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL04: Turkey,R02: Centre,A: Annual,2021,6524,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2011,52267,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2012,70951,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2013,56603,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2014,66892,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2015,73724,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2016,65639,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2017,61401,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2018,59515,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2019,58691,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2020,18203,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL10: Asia,R01: Total,A: Annual,2021,44483,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2011,5628,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2012,7133,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2013,6205,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2014,7682,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2015,9339,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2016,7373,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2017,6673,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2018,6541,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2019,7574,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2020,2166,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL39: Japan,R01: Total,A: Annual,2021,5167,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2011,3376,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2012,4047,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2013,3749,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2014,4421,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2015,5010,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2016,4562,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2017,4408,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2018,4111,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2019,4260,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2020,1226,,,,,,,,0: Zero
LU1:DF_D5301(1.0),"SL11: Australia, Oceania and other territories",R01: Total,A: Annual,2021,3285,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2011,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2012,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2013,,,,,,,,,
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2014,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2015,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2016,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2017,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2018,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2019,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2020,25521,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R02: Centre,A: Annual,2021,34293,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2011,81837,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2012,74541,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2013,82216,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2014,87814,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2015,103938,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2016,106283,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2017,100571,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2018,94320,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2019,96658,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2020,56828,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL01: European Union (EU),R06: Mullerthal,A: Annual,2021,84040,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2011,28,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2012,16,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2013,13,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2014,19,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2015,14,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2016,5,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2017,14,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2018,20,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2019,21,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2020,11,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL07: Croatia,R06: Mullerthal,A: Annual,2021,16,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2011,50,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2012,82,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2013,116,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2014,69,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2015,111,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2016,63,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2017,59,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2018,53,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2019,42,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2020,22,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL11: Finland,R07: Moselle,A: Annual,2021,40,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2011,50,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2012,60,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2013,62,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2014,89,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2015,54,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2016,60,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2017,55,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2018,41,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2019,15,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2020,26,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL14: Hungary,R05: Ardennes,A: Annual,2021,26,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2011,4,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2012,7,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2013,16,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2014,35,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2015,43,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2016,29,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2017,22,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2018,23,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2019,26,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2020,8,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL18: Lithuania,R06: Mullerthal,A: Annual,2021,20,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2011,187,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2012,265,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2013,276,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2014,312,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2015,249,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2016,229,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2017,229,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2018,316,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2019,280,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2020,124,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL28: Sweden,R07: Moselle,A: Annual,2021,194,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2011,69,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2012,80,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2013,164,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2014,180,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2015,242,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2016,268,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2017,185,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2018,232,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2019,178,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2020,66,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SL08: Central America and South America,R05: Ardennes,A: Annual,2021,168,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2011,47,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2012,87,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2013,109,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2014,90,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2015,76,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2016,102,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2017,110,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2018,88,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2019,82,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2020,10,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL35: Canada,R06: Mullerthal,A: Annual,2021,57,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2011,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2012,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2013,,,,,,,,,
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2014,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2015,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2016,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2017,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2018,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2019,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2020,2118,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL32: of which: United Kingdom,R08: Southern region,A: Annual,2021,3099,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2011,92,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2012,200,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2013,325,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2014,405,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2015,364,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2016,341,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2017,291,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2018,248,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2019,321,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2020,160,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL15: Ireland,R08: Southern region,A: Annual,2021,248,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2011,2640,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2012,3280,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2013,3559,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2014,3912,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2015,4644,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2016,4654,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2017,4667,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2018,5187,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2019,5209,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2020,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),SSL25: United Kingdom,R05: Ardennes,A: Annual,2021,,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2011,935004,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2012,1023868,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2013,1046642,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2014,1145126,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2015,1198027,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2016,1161784,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2017,1155958,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2018,1139037,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2019,1165256,,,,,,,,0: Zero
LU1:DF_D5301(1.0),L01: Total,R01: Total,A: Annual,2020,655624,,,,,,,,0: Zero
