number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
324,26.51264076163393,2023-09-16 02:11:39.706465,2023-09-16 02:12:07.339215,0 days 00:00:27.632750,0.6991237939860254,0.6744825330590816,3,337,0.7679586118068319,0.6658021932098535,0.49936474137153775,COMPLETE
325,19.417026346369322,2023-09-16 02:12:07.339215,2023-09-16 02:12:48.939506,0 days 00:00:41.600291,0.7174909551843013,0.10466856894912044,3,522,0.24436440184763192,0.6439716806825672,0.6831499659684319,COMPLETE
326,18.437797410574593,2023-09-16 02:12:48.939506,2023-09-16 02:13:30.648834,0 days 00:00:41.709328,0.7576953248631076,0.05704686546288142,3,492,0.00191080409652912,0.6793601803678917,0.6029210017635291,COMPLETE
327,18.04558846693747,2023-09-16 02:13:30.648834,2023-09-16 02:14:09.627380,0 days 00:00:38.978546,0.6778108864769851,0.018894537294741463,3,513,0.0641127148513646,0.7047469974960331,0.7235380760427469,COMPLETE
328,18.140134118490902,2023-09-16 02:14:09.627380,2023-09-16 02:14:38.957671,0 days 00:00:29.330291,0.706150959553512,0.042044839079336115,3,358,0.09598345850016063,0.6216498348157469,0.6416815535700451,COMPLETE
329,21.495970209689983,2023-09-16 02:14:38.957671,2023-09-16 02:15:22.105974,0 days 00:00:43.148303,0.8123567587648556,0.3440554777752925,3,489,0.1440251344505155,0.6495501950676281,0.6144521190526421,COMPLETE
330,34.800749688447056,2023-09-16 02:15:22.105974,2023-09-16 02:15:57.322675,0 days 00:00:35.216701,0.9708858399951563,0.7729140413878597,3,344,0.038124360579531155,0.2329409548437933,0.5176994502882521,COMPLETE
331,18.228514111741287,2023-09-16 02:15:57.322675,2023-09-16 02:16:41.499439,0 days 00:00:44.176764,0.7392301633322231,0.0687835177729437,3,530,0.10707029024274825,0.6960538522306233,0.5886008765763335,COMPLETE
332,18.069067187813694,2023-09-16 02:16:41.499439,2023-09-16 02:17:19.295829,0 days 00:00:37.796390,0.6866264123220508,0.023234439375336945,3,470,0.12740561994199281,0.6682339387686647,0.5610235126706474,COMPLETE
333,81.78910715014922,2023-09-16 02:17:19.295829,2023-09-16 02:17:58.308386,0 days 00:00:39.012557,0.7261868692021566,0.0006462876647034092,4,376,0.06844147330231279,0.6302946003391258,0.5385988785784585,COMPLETE
334,18.588127062535552,2023-09-16 02:17:58.308386,2023-09-16 02:18:30.428428,0 days 00:00:32.120042,0.9420474195140118,0.09302238934390904,3,331,0.158364489173273,0.713390659833153,0.7005712738571672,COMPLETE
335,17.994010535748107,2023-09-16 02:18:30.428428,2023-09-16 02:19:00.840920,0 days 00:00:30.412492,0.66763732589546,0.049780648386671546,3,385,0.08653543573380307,0.6727711274539064,0.6242183141704765,COMPLETE
336,22.40378317162604,2023-09-16 02:19:00.840920,2023-09-16 02:19:30.891083,0 days 00:00:30.050163,0.6727248577936947,0.33292511741882946,3,386,0.09098623146550942,0.1812842567869608,0.6677000512968531,COMPLETE
337,18.13678881269887,2023-09-16 02:19:30.891083,2023-09-16 02:19:53.428095,0 days 00:00:22.537012,0.6956673068838141,0.03144076730915081,3,383,0.05101262037945311,0.35287125261540087,0.1385877090978837,COMPLETE
338,19.42188976966326,2023-09-16 02:19:53.428095,2023-09-16 02:20:20.011926,0 days 00:00:26.583831,0.6633093842268936,0.17538831142042666,3,362,0.08081964476009276,0.6819034941212567,0.3502783358293239,COMPLETE
339,18.12245931323489,2023-09-16 02:20:20.020433,2023-09-16 02:20:49.669207,0 days 00:00:29.648774,0.7180166756548486,0.06292122977312974,3,371,0.11031987615329027,0.6548455172808817,0.744943788317313,COMPLETE
340,17.995876875882566,2023-09-16 02:20:49.669207,2023-09-16 02:21:18.770760,0 days 00:00:29.101553,0.6859057611229212,0.047948311808087396,3,352,0.06622967187008193,0.8101126082864158,0.6455261839089776,COMPLETE
341,18.246033683988124,2023-09-16 02:21:18.770760,2023-09-16 02:21:47.694746,0 days 00:00:28.923986,0.7017480534557152,0.07888361506132491,3,353,0.06074109836572225,0.7650127983466262,0.6473341007095395,COMPLETE
342,20.884660822151286,2023-09-16 02:21:47.694746,2023-09-16 02:22:11.390826,0 days 00:00:23.696080,0.7321272528274309,0.12182749701658098,4,346,0.04532958036286571,0.7261378725236544,0.1028401543673122,COMPLETE
343,18.234516780227228,2023-09-16 02:22:11.390826,2023-09-16 02:22:42.067532,0 days 00:00:30.676706,0.874126765974123,0.04928519807175996,3,325,0.024955914095169382,0.6364090113899624,0.6337185730840554,COMPLETE
344,21.70926878353035,2023-09-16 02:22:42.067532,2023-09-16 02:24:07.007874,0 days 00:01:24.940342,0.7681076280545099,0.36517096623741874,6,563,0.07278052535584958,0.8068262313478057,0.6575779981715304,COMPLETE
345,17.954630886456698,2023-09-16 02:24:07.007874,2023-09-16 02:24:32.502775,0 days 00:00:25.494901,0.6867798822097412,0.04364501747678347,3,318,0.09549758209013268,0.6701114904707147,0.6866502222639289,COMPLETE
346,25.881152177752334,2023-09-16 02:24:32.502775,2023-09-16 02:24:57.489302,0 days 00:00:24.986527,0.6873549200091766,0.5498713596098185,3,318,0.09703638243518432,0.7891060286042363,0.7118355578766428,COMPLETE
347,18.234339293201373,2023-09-16 02:24:57.489302,2023-09-16 02:25:24.792920,0 days 00:00:27.303618,0.7094503453896657,0.07222525144177042,3,338,0.021234999621461234,0.6594735865975255,0.6860640502195987,COMPLETE
348,18.135763101700153,2023-09-16 02:25:24.792920,2023-09-16 02:25:55.015798,0 days 00:00:30.222878,0.90269394739532,0.05105038512408262,3,318,0.08495634641727355,0.7061541746236798,0.6733716060931774,COMPLETE
349,21.25612677130295,2023-09-16 02:25:55.015798,2023-09-16 02:26:23.214400,0 days 00:00:28.198602,0.6849270024888325,0.22369032880363404,3,361,0.06670735695117176,0.8397479655761095,0.6939425980854294,COMPLETE
350,18.514127883003496,2023-09-16 02:26:23.214400,2023-09-16 02:27:11.831597,0 days 00:00:48.617197,0.7537511252310486,0.08895177574129304,4,460,0.0416908587676153,0.8116785070733133,0.6204515160056395,COMPLETE
351,18.063066004327574,2023-09-16 02:27:11.831597,2023-09-16 02:27:39.768660,0 days 00:00:27.937063,0.7258386475386142,0.031748951682692636,3,330,0.09506437679523948,0.7471782182925658,0.5994380383841166,COMPLETE
352,18.06895735168479,2023-09-16 02:27:39.768660,2023-09-16 02:28:12.956820,0 days 00:00:33.188160,0.6537495422391731,0.017592757733083147,3,443,0.121871824256092,0.6732579824541216,0.7203037732053844,COMPLETE
353,19.802635507720566,2023-09-16 02:28:12.956820,2023-09-16 02:28:41.030397,0 days 00:00:28.073577,0.6945138138302102,0.2309665372339642,3,351,0.05933482629121971,0.8826838673120586,0.6671523918260893,COMPLETE
354,18.20384816072968,2023-09-16 02:28:41.030397,2023-09-16 02:29:19.960295,0 days 00:00:38.929898,0.7107388099322848,0.058556883749605666,3,483,0.3531571938859337,0.836713880408559,0.6337745185649646,COMPLETE
355,21.519497803965134,2023-09-16 02:29:19.975930,2023-09-16 02:29:49.083993,0 days 00:00:29.108063,0.6746705649326592,0.26916623228327613,3,369,0.08304706339790881,0.6470869646383755,0.6501532207683557,COMPLETE
356,89.82225079518895,2023-09-16 02:29:49.083993,2023-09-16 02:30:25.553262,0 days 00:00:36.469269,0.6553810967965938,0.0002851653987625234,3,508,0.39394257748034833,0.8214177355890877,0.7610914396967602,COMPLETE
357,18.509680819815824,2023-09-16 02:30:25.568887,2023-09-16 02:30:59.680250,0 days 00:00:34.111363,0.7381350441948249,0.10610610429108025,3,407,0.29037597644115853,0.869198509029062,0.6146428383417121,COMPLETE
358,18.95394967337618,2023-09-16 02:30:59.680250,2023-09-16 02:31:25.068520,0 days 00:00:25.388270,0.6989789704935058,0.1491826902662562,3,306,0.10217485490813459,0.782654371852172,0.5295341985975597,COMPLETE
359,18.140199350583735,2023-09-16 02:31:25.068520,2023-09-16 02:31:51.954548,0 days 00:00:26.886028,0.6789764184477084,0.04021958924210745,3,342,0.03501094153183873,0.69114644553808,0.6982582420594006,COMPLETE
360,18.76757249093207,2023-09-16 02:31:51.954548,2023-09-16 02:33:10.780163,0 days 00:01:18.825615,0.6433397306716416,0.06760947001599693,8,424,0.4507658675760112,0.7248758692202569,0.5890438947933019,COMPLETE
361,22.266762194263784,2023-09-16 02:33:10.780163,2023-09-16 02:33:41.898669,0 days 00:00:31.118506,0.7187208540667828,0.37492941900713483,3,374,0.11715634375282027,0.7786937263247382,0.5636056724194018,COMPLETE
362,18.04530908660859,2023-09-16 02:33:41.898669,2023-09-16 02:34:12.747246,0 days 00:00:30.848577,0.7783322696198558,0.032985195456630846,3,353,0.07198899340120583,0.667297053686512,0.6308127582485287,COMPLETE
363,18.104295496484188,2023-09-16 02:34:12.747246,2023-09-16 02:34:36.787144,0 days 00:00:24.039898,0.6579566475879493,0.017066094699609895,3,313,0.012315766545539668,0.6178502918382406,0.7393770281984243,COMPLETE
364,19.51613320856689,2023-09-16 02:34:36.787144,2023-09-16 02:35:41.189973,0 days 00:01:04.402829,0.6829937429015677,0.20237684247771331,7,386,0.957923877209804,0.7055234215481198,0.6036082485312225,COMPLETE
365,19.018275152872075,2023-09-16 02:35:41.189973,2023-09-16 02:36:44.978085,0 days 00:01:03.788112,0.8562248407181592,0.08177213979952613,4,549,0.050289639105109155,0.6362229952990148,0.5082780969254593,COMPLETE
366,23.660892240087268,2023-09-16 02:36:44.993710,2023-09-16 02:37:13.038557,0 days 00:00:28.044847,0.7415656651456421,0.38077718551671047,3,334,0.4297390294051622,0.6791588135613496,0.678161415380099,COMPLETE
367,18.109926460364562,2023-09-16 02:37:13.038557,2023-09-16 02:37:53.460727,0 days 00:00:40.422170,0.707357273108216,0.05510960299235586,3,497,0.09290294970571658,0.6563856426792788,0.5504518951167607,COMPLETE
368,20.391143493092944,2023-09-16 02:37:53.460727,2023-09-16 02:38:28.276996,0 days 00:00:34.816269,0.6309281414439327,0.2511522382681167,3,471,0.1251325026122042,0.7440475434535612,0.663105724218835,COMPLETE
369,20.422380339339025,2023-09-16 02:38:28.276996,2023-09-16 02:39:00.183647,0 days 00:00:31.906651,0.6670945647613027,0.2346623072059771,3,407,0.07441043677285816,0.0073240738331852295,0.6186132782025722,COMPLETE
370,25.652548864661565,2023-09-16 02:39:00.183647,2023-09-16 02:39:29.821465,0 days 00:00:29.637818,0.6975492682810761,0.5158592059853304,3,363,0.10409038905413284,0.6853799954805667,0.5831465572180486,COMPLETE
371,17.917029626525974,2023-09-16 02:39:29.821465,2023-09-16 02:40:06.212121,0 days 00:00:36.390656,0.7605791554286139,0.03721031966273645,3,433,0.03377350950905179,0.7143419603922921,0.6509767984398295,COMPLETE
372,26.536572129373837,2023-09-16 02:40:06.212121,2023-09-16 02:40:45.210469,0 days 00:00:38.998348,0.7863895061141571,0.6049195430763551,3,454,0.0036408609594129754,0.7250603004967296,0.6417027993658981,COMPLETE
373,18.82434468553854,2023-09-16 02:40:45.210469,2023-09-16 02:41:22.684325,0 days 00:00:37.473856,0.7705763945748562,0.11861060560957622,3,436,0.02670966393162444,0.75512863463932,0.6003483448913269,COMPLETE
374,18.08552512813096,2023-09-16 02:41:22.699950,2023-09-16 02:41:59.762658,0 days 00:00:37.062708,0.7558574478635397,0.047742440487468805,3,435,0.05481594575904348,0.711193808325851,0.5737421758601058,COMPLETE
375,18.695364529560102,2023-09-16 02:41:59.762658,2023-09-16 02:42:39.868872,0 days 00:00:40.106214,0.8158276445752768,0.0945438401252144,3,449,0.03830105740512741,0.38524385380681314,0.488970791515743,COMPLETE
376,18.216709028376876,2023-09-16 02:42:39.868872,2023-09-16 02:43:07.789067,0 days 00:00:27.920195,0.7330665153234407,0.01529952449478833,3,328,0.06644661806852561,0.6260027325231675,0.5375684328975473,COMPLETE
377,18.706494323522747,2023-09-16 02:43:07.789067,2023-09-16 02:43:58.959048,0 days 00:00:51.169981,0.8015334315453972,0.06842356798183513,4,464,0.40675594462963677,0.318295907399417,0.6207353998990297,COMPLETE
378,18.225526322799414,2023-09-16 02:43:58.960058,2023-09-16 02:44:47.369233,0 days 00:00:48.409175,0.9860739388210453,0.03736762621709787,3,483,0.024631133679398044,0.10581838883332928,0.6456222303133549,COMPLETE
379,18.890596441523357,2023-09-16 02:44:47.369233,2023-09-16 02:46:32.927190,0 days 00:01:45.557957,0.7567431979340323,0.018881599766942293,9,427,0.08394763516538165,0.7698658533821516,0.5560463982031216,COMPLETE
380,72.2259522023244,2023-09-16 02:46:32.927190,2023-09-16 02:47:00.798246,0 days 00:00:27.871056,0.7229108631833947,0.0010594025739981,3,350,0.05290074165053945,0.6664532497443109,0.7180854099924165,COMPLETE
381,18.240215265641503,2023-09-16 02:47:00.798246,2023-09-16 02:47:31.305463,0 days 00:00:30.507217,0.689802218538192,0.05404314528137409,3,376,0.3043047802996506,0.031447742229768205,0.588594820348684,COMPLETE
382,22.7924794802564,2023-09-16 02:47:31.305463,2023-09-16 02:47:57.731179,0 days 00:00:26.425716,0.7121407388804427,0.4628281460348459,3,318,0.1113088602683626,0.6424210630386691,0.6076084019487963,COMPLETE
383,19.92098408370282,2023-09-16 02:47:57.731179,2023-09-16 02:48:27.984665,0 days 00:00:30.253486,0.7426377448491812,0.286681509792554,3,360,0.08307192730069576,0.7399469719901608,0.6495174977181023,COMPLETE
384,18.304647879718733,2023-09-16 02:48:27.984665,2023-09-16 02:48:49.325152,0 days 00:00:21.340487,0.31509495051661474,0.07767871718863603,3,414,0.34093925550441334,0.7972923656957371,0.7005823908669312,COMPLETE
385,18.10147553715696,2023-09-16 02:48:49.333661,2023-09-16 02:49:28.156622,0 days 00:00:38.822961,0.6702766406724292,0.03517697217518724,4,391,0.38690220115370516,0.6989813077565127,0.5151251312326175,COMPLETE
386,18.241252347916966,2023-09-16 02:49:28.156622,2023-09-16 02:49:48.714468,0 days 00:00:20.557846,0.4109880487312005,0.047082293718154755,3,344,0.04634387826967403,0.613294264212098,0.6829710594885666,COMPLETE
387,87.82879597533243,2023-09-16 02:49:48.714468,2023-09-16 02:50:30.043489,0 days 00:00:41.329021,0.7245895395846886,0.00032444481479434323,3,519,0.07536381269305792,0.6667569011843218,0.6327395539126159,COMPLETE
388,18.768495300997586,2023-09-16 02:50:30.043489,2023-09-16 02:50:53.472778,0 days 00:00:23.429289,0.6930844585395219,0.06439597493974993,3,448,0.12764669894067374,0.6471027782332789,0.07931293527008654,COMPLETE
389,21.573695748768948,2023-09-16 02:50:53.472778,2023-09-16 02:51:29.374617,0 days 00:00:35.901839,0.6555505767900041,0.33187775118494445,3,470,0.5330945542767662,0.7237653812424181,0.4676053200531564,COMPLETE
390,17.979084784971512,2023-09-16 02:51:29.374617,2023-09-16 02:51:59.604323,0 days 00:00:30.229706,0.6753007104865073,0.027598651148273402,3,373,0.09545236567192389,0.6838639262597195,0.5685314885531503,COMPLETE
391,21.35265106524863,2023-09-16 02:51:59.604323,2023-09-16 02:52:30.642737,0 days 00:00:31.038414,0.7083048283107042,0.3088526852043793,3,376,0.3621969085161052,0.6995109195637443,0.5402976604758827,COMPLETE
392,18.799162482402643,2023-09-16 02:52:30.642737,2023-09-16 02:52:49.006772,0 days 00:00:18.364035,0.2328143156663932,0.1695495690043855,3,396,0.09730648314366165,0.9239521096110801,0.5699636584961307,COMPLETE
393,18.327070885209373,2023-09-16 02:52:49.006772,2023-09-16 02:53:18.628606,0 days 00:00:29.621834,0.6826855320526335,0.09747725249020692,3,366,0.056300190989951766,0.822630062631123,0.5578321223574677,COMPLETE
394,24.23444805139551,2023-09-16 02:53:18.628606,2023-09-16 02:53:56.432708,0 days 00:00:37.804102,0.8256168930716703,0.43311712238605227,3,416,0.10297817843995258,0.7168283781547112,0.5292006604247181,COMPLETE
395,18.115318146363077,2023-09-16 02:53:56.432708,2023-09-16 02:54:29.272737,0 days 00:00:32.840029,0.7419018966558638,0.02573913165626226,3,386,0.0008259066171641335,0.6891028254035222,0.5840999539908867,COMPLETE
396,18.73885800946387,2023-09-16 02:54:29.272737,2023-09-16 02:54:41.183574,0 days 00:00:11.910837,0.05224132556159028,0.04947800924890382,3,371,0.032009088598918746,0.6764237350380659,0.26358204741061353,COMPLETE
397,27.68906291025241,2023-09-16 02:54:41.183574,2023-09-16 02:55:22.192642,0 days 00:00:41.009068,0.7945309812130619,0.5050915422674407,3,492,0.07170069373046281,0.7373519027982274,0.7413075889001541,COMPLETE
398,18.260111462591293,2023-09-16 02:55:22.199649,2023-09-16 02:56:07.767650,0 days 00:00:45.568001,0.7573638769240121,0.0165214561185701,4,431,0.2678559059060036,0.6269794515083891,0.6567412335417074,COMPLETE
399,18.08097748692,2023-09-16 02:56:07.767650,2023-09-16 02:56:31.460743,0 days 00:00:23.693093,0.3955980901960813,0.07661924519956217,3,400,0.329817782901161,0.2992487722850648,0.5517383001057637,COMPLETE
400,19.16723290355325,2023-09-16 02:56:31.460743,2023-09-16 02:56:57.682770,0 days 00:00:26.222027,0.6192020756024873,0.1278359017420303,3,352,0.2520986486105521,0.7053477452583174,0.6800834409474378,COMPLETE
401,17.921191958585638,2023-09-16 02:56:57.682770,2023-09-16 02:57:28.190579,0 days 00:00:30.507809,0.6761138147316709,0.033709725204984414,3,385,0.08842940635283754,0.6723755688764473,0.6213046292038966,COMPLETE
402,19.583833725120275,2023-09-16 02:57:28.190579,2023-09-16 02:57:58.886054,0 days 00:00:30.695475,0.7023713086457133,0.15784608521630994,3,379,0.08718060785653774,0.670246040136389,0.621331359839403,COMPLETE
403,36.766702272282544,2023-09-16 02:57:58.886054,2023-09-16 02:58:29.311777,0 days 00:00:30.425723,0.6751997119702406,0.8923122893786295,3,385,0.06386174016214233,0.9530926387467077,0.6048461675960267,COMPLETE
404,18.00893662767047,2023-09-16 02:58:29.311777,2023-09-16 02:59:01.983707,0 days 00:00:32.671930,0.7211668327378244,0.030075191306136936,3,397,0.11471069881556675,0.6828468801540629,0.6314584388698196,COMPLETE
405,23.878826888657905,2023-09-16 02:59:01.983707,2023-09-16 02:59:31.735875,0 days 00:00:29.752168,0.6910043406976281,0.42471073578040747,3,365,0.08988230532333674,0.05521937804854793,0.5732737000245419,COMPLETE
406,18.33237493858129,2023-09-16 02:59:31.735875,2023-09-16 03:00:12.301021,0 days 00:00:40.565146,0.6696218599986191,0.03795041745105524,4,413,0.04424931371506841,0.08082525217026937,0.5992892997314727,COMPLETE
407,23.34031790006845,2023-09-16 03:00:12.301021,2023-09-16 03:01:39.336281,0 days 00:01:27.035260,0.7313924501569762,0.42218408795861023,10,339,0.11270362997371691,0.28361165289628587,0.5097161761330022,COMPLETE
408,20.08000423627426,2023-09-16 03:01:39.336281,2023-09-16 03:02:15.900072,0 days 00:00:36.563791,0.7083194182763282,0.19265231192739585,3,459,0.020826080330861238,0.7657735362200222,0.6550630548912223,COMPLETE
409,23.544510456100202,2023-09-16 03:02:15.900072,2023-09-16 03:02:49.934379,0 days 00:00:34.034307,0.8881702550871727,0.38437634479403127,3,359,0.06860681642126366,0.6547756775775271,0.6260613413031255,COMPLETE
410,18.12276154445172,2023-09-16 03:02:49.934379,2023-09-16 03:03:23.576387,0 days 00:00:33.642008,0.7691950749633382,0.01805084414560851,3,387,0.13395869376581646,0.7117453218527858,0.5862060526257864,COMPLETE
411,76.55295979475329,2023-09-16 03:03:23.576387,2023-09-16 03:04:01.474001,0 days 00:00:37.897614,0.649720972119414,0.0006099021895114957,3,506,0.08961556301429335,0.22581638022078954,0.6155858343074543,COMPLETE
412,18.34013776898805,2023-09-16 03:04:01.489625,2023-09-16 03:04:34.661680,0 days 00:00:33.172055,0.682666473392401,0.060879724523573056,3,422,0.6584480703664818,0.20842243024425822,0.6424256938174571,COMPLETE
413,20.579438077663337,2023-09-16 03:04:34.661680,2023-09-16 03:05:05.439162,0 days 00:00:30.777482,0.6960739658764503,0.26331499029961924,3,375,0.051078362931148424,0.6893857752332282,0.5654657390202873,COMPLETE
414,18.475452720431566,2023-09-16 03:05:05.439162,2023-09-16 03:05:57.739344,0 days 00:00:52.300182,0.6650447938740633,0.042116805733423045,4,536,0.10604477740654711,0.6569491067494607,0.5333251450871193,COMPLETE
415,24.011733607377174,2023-09-16 03:05:57.739344,2023-09-16 03:06:33.703240,0 days 00:00:35.963896,0.7194024578162774,0.3023390626896496,3,443,0.07428996571955145,0.13325493707830516,0.6581777687820989,COMPLETE
416,23.595174716282152,2023-09-16 03:06:33.703240,2023-09-16 03:07:13.797602,0 days 00:00:40.094362,0.9467401444687664,0.5230627044932514,3,400,0.1296372603558289,0.8659795943494591,0.5915451844940705,COMPLETE
417,18.10234220412618,2023-09-16 03:07:13.797602,2023-09-16 03:07:33.457997,0 days 00:00:19.660395,0.34678714300575003,0.019631077621733516,3,359,0.033784673384047864,0.9734629457684437,0.6711491245389232,COMPLETE
418,18.848132244791437,2023-09-16 03:07:33.457997,2023-09-16 03:08:10.427806,0 days 00:00:36.969809,0.6523167197375662,0.0819050025670085,3,483,0.06104445372382172,0.7437261064395926,0.6150612131375937,COMPLETE
419,27.00696621256342,2023-09-16 03:08:10.427806,2023-09-16 03:08:41.391078,0 days 00:00:30.963272,0.6813066201292279,0.6121178187457171,3,382,0.09503476022010966,0.6705450543362846,0.5511437576975248,COMPLETE
420,18.36046156469139,2023-09-16 03:08:41.391078,2023-09-16 03:09:29.591924,0 days 00:00:48.200846,0.747947959101227,0.05780760072417286,3,585,0.11073730670478957,0.6423229331489863,0.6376110102346871,COMPLETE
421,19.35473579222787,2023-09-16 03:09:29.591924,2023-09-16 03:11:07.980030,0 days 00:01:38.388106,0.6997558978243548,0.032100904663365015,11,336,0.08447558415747539,0.7203497448298585,0.5746706537376862,COMPLETE
422,79.39979138310693,2023-09-16 03:11:07.980030,2023-09-16 03:11:34.609713,0 days 00:00:26.629683,0.6414475788075409,0.0007833432785647777,3,346,0.04248437280550273,0.6949774200533564,0.5208832222124913,COMPLETE
423,18.155927421316758,2023-09-16 03:11:34.609713,2023-09-16 03:12:09.072146,0 days 00:00:34.462433,0.7271736774664294,0.06698805776682615,3,412,0.017425761247682414,0.793355974683481,0.6023975412678502,COMPLETE
424,18.143717261790464,2023-09-16 03:12:09.072146,2023-09-16 03:12:38.134005,0 days 00:00:29.061859,0.6721427788043719,0.04544804658316258,3,366,0.06698473740360662,0.6353622188156963,0.6328012717074358,COMPLETE
425,18.710075713858743,2023-09-16 03:12:38.134005,2023-09-16 03:13:17.731241,0 days 00:00:39.597236,0.7118986304052698,0.10205183834786966,4,396,0.1401415685407454,0.6786973649482715,0.6927659657037788,COMPLETE
426,18.07473356394435,2023-09-16 03:13:17.731241,2023-09-16 03:13:57.166033,0 days 00:00:39.434792,0.7823103916623552,0.022371084732416932,3,463,0.11507226204517623,0.6582578612947612,0.43843451534717776,COMPLETE
427,31.16791587072015,2023-09-16 03:13:57.166033,2023-09-16 03:14:45.009276,0 days 00:00:47.843243,0.631276626097002,0.7776467935165938,5,431,0.08596062888819048,0.6126996648097309,0.6657006907697147,COMPLETE
428,22.6559692061071,2023-09-16 03:14:45.009276,2023-09-16 03:15:15.137238,0 days 00:00:30.127962,0.6902342856305663,0.3312855986758526,3,373,0.05203250613735713,0.3519333004050947,0.49674189372245553,COMPLETE
